,text,place,uri,collector,area,lat,lon,adimakis
110398,"Πάγω γι΄ αθάνατο νερό, γι΄ αθάνατο ποτάμι να στείλω στη γυναίκα μου, ποτέ να μη πεθάνη",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189713,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Πάγω για αθάνατο νερό, για αθάνατο ποτάμι να στείλω στη γυναίκα μου, ποτέ να μην πεθάνει"
109365,"Ανάθεμα σ', τύχ', αν αρχονταίνω και σε θυμηθώ. Αμ' και γω σαν σ' αφίσω κι' αρχονταίνς, μη με θυμάσαι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189466,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Ανάθεμα σ', τύχη, αν αρχίζω και σε θυμηθώ. Αμ' και γω σαν σ' αφίησα και αρχίζω, μη με θυμάσαι"
110335,"Όπου αγάπη, εκεί Χριστός. Όπου ομόνοια, εκεί ευλογία Θεού",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189279,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Όπου αγάπη, εκεί ο Χριστός. Όπου ομονοια, εκεί η ευλογία του Θεού"
109842,Θεός να σε φυλάγη από φτωχό άρχοντα κι' από καινούργιο πραματευτή,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245885,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Θεός να σε φυλάξει από φτωχό άρχοντα και από νεόφυτο πραματευτή
110444,Πήγε κατά διαβόλου,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189748,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Πήγε κατά διαβόλου becomes Πήγε κατά διαδρόμου
110093,"Μη σε κομπώσ' ο λέλεγκας, μη σε κομπώσ' ο κούκκος, μη σε κομπώσ' το χελιδόνι και πέσεις και πεθάνεις",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210310,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Μη σε κομπάρει ο λελέγκας, μη σε κομπάρει ο κούκκος, μη σε κομπάρει το χελιδόνι και πέσεις και πεθαίνεις"
110407,"Παιδί και το σκυλί, από μικρό",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245764,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Παιδί και το σκυλί, από μικρό"
109570,Δεν εχ' χωριό χωρίς μνήματα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230772,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Here is the translation:

I don't have a memory without a reason."
110653,"Τα γραμμένα, δεν ξεγράφουνται",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189699,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Τα γραμμένα, δεν ξεπλένονται"
109682,Είναι άσπρα γέλια και μαύρα γέλια,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189592,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Είναι άσπρα γέλια και μαύρα γέλια
110436,Πέταγε ο γάιδαρος; Πέταξε,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/158206,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Πέταγε ο γαϊδαρός; Πέταξε
110843,Τον καθένα δεν αφίνει να μετράη με την πήχη τ',Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230744,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Τον καθένα δεν αφίνει να μετράη με την πήχη του
109399,Από ένα κακοπληρωτή κ' ένα τσουβάλι άχερο,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230441,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Από ένα κακόπληρο τσουβάλι άχερη
110096,"Μήτε την ευχή τ΄, μήτε την οργή τ΄",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189822,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Μήτε την ευχή του, μήτε την όργη του"
110025,Μάρτς Μάης,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230694,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Μάρτιος Μάϊος
109599,Δυο γαϊδάροι μάλωναν για ξένη αχερώνα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210354,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Δυο γαϊδάρες μαλώναναν για ξένη αχερώνα
110669,"Τα ξένα χέρια αναπαύουν, αλλά δεν θεραπεύουν",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210364,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Τα ξένα χέρια αναπαύουν, αλλά δεν θεραπεύουν becomes Τα άγνωστα χέρια αναπαύουν, αλλά δεν θεραπεύουν"
110644,"Σωπασμένο στόμα, ήσυχο κεφάλι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245934,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Σωπαγμένο στόμα, ήσυχο κεφάλι"
109543,Δε βράζ' με το ζουμί τ',Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189296,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Δε βάζει με το zumi του
109965,Κοιμήθηκε σαν ψόφιος,"Ανατολική Θράκη, Σηλυβρία",http://hdl.handle.net/20.500.11853/212906,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Κοιμήθηκε σαν ψόφιο.
109413,Από την πίττα μας κουλλίκι,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245847,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Από τη πίτα μας κουλούκι
110261,Ο τρελός είδε τον μεθυσμένο και φοβήθηκε,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/280596,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Ο τρελός είδε το μεθυσμένο και φοβήθηκε
109738,"Η κάθε κουκουβάγια, το κουκουβαγόπ'λο της αρέζει",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230575,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Η κάθε κουκουβάγια, το κουκουβαγόπλο της αρέσει"
109901,Και το καρφί και το πέταλο. Όλα τα θέλουν δικά τους,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/270815,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Και το καρφί και το πέταλο. Όλα τα θέλουν δικά τους.
110479,Ποιός είδε το Θεό και δε το φοβήθκε,"Ανατολική Θράκη, Σηλυβρία",http://hdl.handle.net/20.500.11853/181481,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Ποιος είδε το Θεό και δεν το φοβήθηκε
109828,Θέλει άσπρα να ξοδιάσης και να μη τα λογαριάσεις,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189468,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Θέλει άσπρα να ξεπλιάσεις και να μην τα λογαριάσεις
110177,Ξέρ΄ ο Οβριός να φάγη σφουγγάτο;,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230860,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Ξέρ' ο Οβριός να φάει σφουγγάτο;
109862,"Κάλεσ' τον στο γάμο σου, να σε πή και του χρόνου",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189571,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Καλέστε τον στο γάμο σας, να σας πει και του χρόνου"
110258,Ο ράφτης χωρίς φόρεμα κι ο κτίστης δίχως σπίτι,"Ανατολική Θράκη, Σηλυβρία",http://hdl.handle.net/20.500.11853/252235,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225, Ο ράφτης χωρίς φορέμα και ο κτίστης δίχως σπίτι
109720,"Ζήσε σύντεκνε, να γίνε τα δαμάσκηνα, να φας, να γιάνης",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189640,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Ζήσε συντόνως, να γίνει τα δαμάσκια, να φάει, να γιάνει"
110388,"Οπου δεν χάρηκε το πρωί, ούτε το μεσημέρι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245876,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225," Οπου δεν χάρηκε το πρωί, ούτε το μεσημέρι"
39415,"Ντράπου η νύφη μας την μια φορά, ντράπου την άλλη, ευρέθη γγαστρωμένη!","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171413,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264," Ντράπου η νύφη μας την μια φορά, ντράπου την άλλη, ευρέθηκε γγαστρωμένη!"
38889,Θέλει η γρηά και παίψ' ο γέρος,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171012,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264, Θέλει η γριά και παίζει ο γέρος
61572,"Κόψε και κομπόδενε, έφτασε κ' επέρσεψε","Αρκαδία, Γορτυνία, Λάστα",http://hdl.handle.net/20.500.11853/252936,"Λάσκαρης, Ν.",Αρκαδία,38.0368583,23.6689264," Κόψε και κομποδένε, έφτασε και επέρσεψε"
40281,"Τι κουμπάρε Γιάννη, τι Γιάννη κουμπάρε","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171559,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264," Τι κουμπάρε Γιάννη, τι Γιάννη κουμπάρε"
38923,Κάθε κάβουρας στην τρύπα του είναι μικρός αφέντης,"Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171494,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264, Κάθε καβουρά στο τρυπά του είναι μικρός αφέντης
86252,Ο αχμάνής μουσαφίρης κάνει τεκλίφι του νοικοκύρη,"Αρκαδία, Κυνουρία",http://hdl.handle.net/20.500.11853/282448,"Νεστορίδης, Κ.",Αρκαδία,38.0368583,23.6689264, Ο αχμάνης μουσαφίρης κάνει τεκλίφι στο νοικοκύρη
39639,"Όντας πάη ο γαμπρός στην πεθερά, γεννάει κι ο κόκορας","Αρκαδία, Γορτυνία",http://hdl.handle.net/20.500.11853/171454,"Κανδηλώρος, Τάκης Χ.",Αρκαδία,38.0368583,23.6689264," Όντας πήγε ο γαμπρός στη πεθερά, γεννάνει και ο κόκορας"
